DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-05-30,KT_AI,189,16,173,8.5%,189,0,100.0%,0,189,0%,189,0,100.0%,69.5%
2023-05-30,KT_AR,213,29,184,13.6%,213,0,100.0%,0,213,0%,213,0,100.0%,71.2%
2023-05-30,KT_AG,882,882,0,100.0%,882,0,100.0%,0,882,0%,0,882,0%,100.0%
2023-05-30,KT_BL,1273,0,1273,0%,178,1095,14.0%,0,1273,0%,0,1273,0%,14.0%
2023-05-30,KT_BS,2549,0,2549,0%,16,2533,0.6%,877,1672,34.4%,2079,470,81.6%,38.9%
2023-05-30,KT_BE,945,0,945,0%,922,23,97.6%,858,87,90.8%,64,881,6.8%,65.0%
2023-05-30,KT_GE,315,0,315,0%,315,0,100.0%,0,315,0%,0,315,0%,100.0%
2023-05-30,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-05-30,KT_GR,1996,17,1979,0.9%,318,1678,15.9%,0,1996,0%,1548,448,77.6%,31.4%
2023-05-30,KT_JU,1106,0,1106,0%,147,959,13.3%,34,1072,3.1%,925,181,83.6%,33.3%
2023-05-30,KT_SG,639,0,639,0%,441,198,69.0%,131,508,20.5%,13,626,2.0%,30.5%
2023-05-30,KT_SH,188,175,13,93.1%,175,13,93.1%,0,188,0%,171,17,91.0%,92.4%
2023-05-30,KT_SO,595,1,594,0.2%,0,595,0%,167,428,28.1%,0,595,0%,14.1%
2023-05-30,KT_SZ,1407,0,1407,0%,1273,134,90.5%,10,1397,0.7%,1296,111,92.1%,61.1%
2023-05-30,KT_TG,1152,97,1055,8.4%,169,983,14.7%,360,792,31.2%,983,169,85.3%,34.9%
2023-05-30,KT_TI,1130,0,1130,0%,1123,7,99.4%,6,1124,0.5%,6,1124,0.5%,33.5%
2023-05-30,KT_UR,469,191,278,40.7%,315,154,67.2%,194,275,41.4%,0,469,0%,49.8%
2023-05-30,KT_ZG,228,10,218,4.4%,28,200,12.3%,0,228,0%,16,212,7.0%,7.9%
2023-05-30,KT_ZH,1939,89,1850,4.6%,510,1429,26.3%,629,1310,32.4%,1834,105,94.6%,39.5%
2023-05-30,KT_VD,352,0,352,0%,190,162,54.0%,352,0,100.0%,0,352,0%,77.0%
2023-05-30,KT_FR,709,0,709,0%,186,523,26.2%,0,709,0%,0,709,0%,26.2%
2023-05-30,FL_LI,91,58,33,63.7%,83,8,91.2%,0,91,0%,90,1,98.9%,84.6%
2023-05-30,Geodienste,652,26,626,4.0%,553,99,84.8%,0,652,0%,526,126,80.7%,56.5%
2023-05-30,Bund,1334,712,622,53.4%,1331,3,99.8%,602,732,45.1%,1330,4,99.7%,74.5%
