DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-07-23,KT_AI,202,16,186,7.9%,202,0,100.0%,0,202,0%,202,0,100.0%,69.3%
2023-07-23,KT_AR,223,25,198,11.2%,223,0,100.0%,0,223,0%,223,0,100.0%,70.4%
2023-07-23,KT_AG,888,888,0,100.0%,888,0,100.0%,0,888,0%,0,888,0%,100.0%
2023-07-23,KT_BL,1279,0,1279,0%,182,1097,14.2%,0,1279,0%,0,1279,0%,14.2%
2023-07-23,KT_BS,2549,0,2549,0%,16,2533,0.6%,876,1673,34.4%,2079,470,81.6%,38.9%
2023-07-23,KT_BE,984,0,984,0%,961,23,97.7%,897,87,91.2%,64,920,6.5%,65.1%
2023-07-23,KT_GE,345,0,345,0%,345,0,100.0%,0,345,0%,0,345,0%,100.0%
2023-07-23,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-07-23,KT_GR,1992,17,1975,0.9%,319,1673,16.0%,0,1992,0%,1543,449,77.5%,31.4%
2023-07-23,KT_JU,1111,0,1111,0%,147,964,13.2%,34,1077,3.1%,930,181,83.7%,33.3%
2023-07-23,KT_SG,645,0,645,0%,444,201,68.8%,131,514,20.3%,13,632,2.0%,30.4%
2023-07-23,KT_SH,188,175,13,93.1%,175,13,93.1%,0,188,0%,171,17,91.0%,92.4%
2023-07-23,KT_SO,633,1,632,0.2%,0,633,0%,177,456,28.0%,0,633,0%,14.1%
2023-07-23,KT_SZ,1411,0,1411,0%,1277,134,90.5%,10,1401,0.7%,1300,111,92.1%,61.1%
2023-07-23,KT_TG,1153,96,1057,8.3%,170,983,14.7%,360,793,31.2%,983,170,85.3%,34.9%
2023-07-23,KT_TI,1148,0,1148,0%,1141,7,99.4%,6,1142,0.5%,6,1142,0.5%,33.5%
2023-07-23,KT_UR,470,191,279,40.6%,316,154,67.2%,194,276,41.3%,0,470,0%,49.7%
2023-07-23,KT_ZG,943,56,887,5.9%,89,854,9.4%,0,943,0%,23,920,2.4%,5.9%
2023-07-23,KT_ZH,1946,89,1857,4.6%,511,1435,26.3%,632,1314,32.5%,1841,105,94.6%,39.5%
2023-07-23,KT_VD,278,0,278,0%,142,136,51.1%,278,0,100.0%,0,278,0%,75.5%
2023-07-23,KT_FR,705,0,705,0%,185,520,26.2%,0,705,0%,0,705,0%,26.2%
2023-07-23,FL_LI,90,58,32,64.4%,82,8,91.1%,0,90,0%,89,1,98.9%,84.8%
2023-07-23,Geodienste,652,26,626,4.0%,553,99,84.8%,0,652,0%,526,126,80.7%,56.5%
2023-07-23,Bund,1339,717,622,53.5%,1336,3,99.8%,602,737,45.0%,1335,4,99.7%,74.5%
