DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-12-10,KT_AI,205,16,189,7.8%,205,0,100.0%,0,205,0%,205,0,100.0%,69.3%
2023-12-10,KT_AR,231,25,206,10.8%,231,0,100.0%,0,231,0%,231,0,100.0%,70.3%
2023-12-10,KT_AG,898,898,0,100.0%,898,0,100.0%,0,898,0%,0,898,0%,100.0%
2023-12-10,KT_BL,1292,0,1292,0%,183,1109,14.2%,7,1285,0.5%,0,1292,0%,7.4%
2023-12-10,KT_BS,2758,0,2758,0%,16,2742,0.6%,986,1772,35.8%,2204,554,79.9%,38.7%
2023-12-10,KT_BE,1028,0,1028,0%,1002,26,97.5%,928,100,90.3%,74,954,7.2%,65.0%
2023-12-10,KT_GE,331,0,331,0%,328,3,99.1%,0,331,0%,0,331,0%,99.1%
2023-12-10,KT_GL,443,0,443,0%,0,443,0%,185,258,41.8%,0,443,0%,41.8%
2023-12-10,KT_GR,1925,1,1924,0.1%,312,1613,16.2%,0,1925,0%,1483,442,77.0%,31.1%
2023-12-10,KT_JU,1138,0,1138,0%,153,985,13.4%,35,1103,3.1%,950,188,83.5%,33.3%
2023-12-10,KT_SG,646,0,646,0%,445,201,68.9%,131,515,20.3%,13,633,2.0%,30.4%
2023-12-10,KT_SH,183,169,14,92.3%,170,13,92.9%,0,183,0%,165,18,90.2%,91.8%
2023-12-10,KT_SO,642,0,642,0%,0,642,0%,182,460,28.3%,0,642,0%,28.3%
2023-12-10,KT_SZ,2144,0,2144,0%,2008,136,93.7%,10,2134,0.5%,2048,96,95.5%,63.2%
2023-12-10,KT_TG,1107,97,1010,8.8%,184,923,16.6%,335,772,30.3%,923,184,83.4%,34.8%
2023-12-10,KT_TI,1326,0,1326,0%,1316,10,99.2%,9,1317,0.7%,9,1317,0.7%,33.5%
2023-12-10,KT_UR,516,212,304,41.1%,359,157,69.6%,214,302,41.5%,0,516,0%,50.7%
2023-12-10,KT_ZG,817,55,762,6.7%,88,729,10.8%,0,817,0%,23,794,2.8%,6.8%
2023-12-10,KT_ZH,1981,89,1892,4.5%,520,1461,26.2%,642,1339,32.4%,1873,108,94.5%,39.4%
2023-12-10,KT_VD,349,0,349,0%,172,177,49.3%,349,0,100.0%,0,349,0%,74.6%
2023-12-10,KT_FR,693,0,693,0%,219,474,31.6%,0,693,0%,0,693,0%,31.6%
2023-12-10,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2023-12-10,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2023-12-10,Bund,1382,755,627,54.6%,1382,0,100.0%,607,775,43.9%,1376,6,99.6%,74.5%
