DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-12-31,KT_AI,208,16,192,7.7%,208,0,100.0%,0,208,0%,208,0,100.0%,69.2%
2023-12-31,KT_AR,231,25,206,10.8%,231,0,100.0%,0,231,0%,231,0,100.0%,70.3%
2023-12-31,KT_AG,896,896,0,100.0%,896,0,100.0%,0,896,0%,0,896,0%,100.0%
2023-12-31,KT_BL,1292,0,1292,0%,183,1109,14.2%,7,1285,0.5%,0,1292,0%,7.4%
2023-12-31,KT_BS,2758,0,2758,0%,16,2742,0.6%,986,1772,35.8%,2204,554,79.9%,38.7%
2023-12-31,KT_BE,1027,0,1027,0%,1001,26,97.5%,926,101,90.2%,75,952,7.3%,65.0%
2023-12-31,KT_GE,329,0,329,0%,326,3,99.1%,0,329,0%,0,329,0%,99.1%
2023-12-31,KT_GL,444,0,444,0%,0,444,0%,185,259,41.7%,0,444,0%,41.7%
2023-12-31,KT_GR,1928,1,1927,0.1%,312,1616,16.2%,0,1928,0%,1486,442,77.1%,31.1%
2023-12-31,KT_JU,1147,0,1147,0%,155,992,13.5%,37,1110,3.2%,955,192,83.3%,33.3%
2023-12-31,KT_SG,646,0,646,0%,445,201,68.9%,131,515,20.3%,13,633,2.0%,30.4%
2023-12-31,KT_SH,189,175,14,92.6%,176,13,93.1%,0,189,0%,171,18,90.5%,92.1%
2023-12-31,KT_SO,645,0,645,0%,0,645,0%,183,462,28.4%,0,645,0%,28.4%
2023-12-31,KT_SZ,2225,0,2225,0%,2092,133,94.0%,10,2215,0.4%,2132,93,95.8%,63.4%
2023-12-31,KT_TG,1107,97,1010,8.8%,184,923,16.6%,335,772,30.3%,923,184,83.4%,34.8%
2023-12-31,KT_TI,1325,0,1325,0%,1315,10,99.2%,9,1316,0.7%,9,1316,0.7%,33.5%
2023-12-31,KT_UR,535,220,315,41.1%,373,162,69.7%,226,309,42.2%,0,535,0%,51.0%
2023-12-31,KT_ZG,819,56,763,6.8%,88,731,10.7%,0,819,0%,22,797,2.7%,6.8%
2023-12-31,KT_ZH,1970,88,1882,4.5%,518,1452,26.3%,640,1330,32.5%,1863,107,94.6%,39.5%
2023-12-31,KT_VD,353,0,353,0%,173,180,49.0%,353,0,100.0%,0,353,0%,74.5%
2023-12-31,KT_FR,693,0,693,0%,219,474,31.6%,0,693,0%,0,693,0%,31.6%
2023-12-31,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2023-12-31,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2023-12-31,Bund,1400,764,636,54.6%,1400,0,100.0%,613,787,43.8%,1394,6,99.6%,74.5%
