DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-01-14,KT_AI,208,16,192,7.7%,208,0,100.0%,0,208,0%,208,0,100.0%,69.2%
2024-01-14,KT_AR,231,25,206,10.8%,231,0,100.0%,0,231,0%,231,0,100.0%,70.3%
2024-01-14,KT_AG,896,896,0,100.0%,896,0,100.0%,0,896,0%,0,896,0%,100.0%
2024-01-14,KT_BL,1292,0,1292,0%,183,1109,14.2%,7,1285,0.5%,0,1292,0%,7.4%
2024-01-14,KT_BS,2765,0,2765,0%,16,2749,0.6%,989,1776,35.8%,2210,555,79.9%,38.8%
2024-01-14,KT_BE,1020,0,1020,0%,994,26,97.5%,920,100,90.2%,74,946,7.3%,65.0%
2024-01-14,KT_GL,444,0,444,0%,0,444,0%,185,259,41.7%,0,444,0%,41.7%
2024-01-14,KT_GR,1928,1,1927,0.1%,312,1616,16.2%,0,1928,0%,1486,442,77.1%,31.1%
2024-01-14,KT_JU,1147,0,1147,0%,155,992,13.5%,37,1110,3.2%,955,192,83.3%,33.3%
2024-01-14,KT_SG,653,0,653,0%,452,201,69.2%,132,521,20.2%,13,640,2.0%,30.5%
2024-01-14,KT_SH,183,169,14,92.3%,170,13,92.9%,0,183,0%,165,18,90.2%,91.8%
2024-01-14,KT_SO,647,1,646,0.2%,0,647,0%,183,464,28.3%,0,647,0%,14.2%
2024-01-14,KT_SZ,2216,0,2216,0%,2086,130,94.1%,10,2206,0.5%,2124,92,95.8%,63.5%
2024-01-14,KT_TG,1107,97,1010,8.8%,184,923,16.6%,335,772,30.3%,923,184,83.4%,34.8%
2024-01-14,KT_TI,1334,0,1334,0%,1324,10,99.3%,9,1325,0.7%,9,1325,0.7%,33.5%
2024-01-14,KT_UR,535,220,315,41.1%,373,162,69.7%,226,309,42.2%,0,535,0%,51.0%
2024-01-14,KT_ZG,819,56,763,6.8%,88,731,10.7%,0,819,0%,22,797,2.7%,6.8%
2024-01-14,KT_ZH,1972,88,1884,4.5%,520,1452,26.4%,642,1330,32.6%,1865,107,94.6%,39.5%
2024-01-14,KT_VD,352,0,352,0%,172,180,48.9%,352,0,100.0%,0,352,0%,74.4%
2024-01-14,KT_FR,693,0,693,0%,219,474,31.6%,0,693,0%,0,693,0%,31.6%
2024-01-14,FL_LI,94,61,33,64.9%,86,8,91.5%,0,94,0%,93,1,98.9%,85.1%
2024-01-14,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2024-01-14,Bund,1400,764,636,54.6%,1400,0,100.0%,613,787,43.8%,1394,6,99.6%,74.5%
