DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-01-21,KT_AI,208,16,192,7.7%,208,0,100.0%,0,208,0%,208,0,100.0%,69.2%
2024-01-21,KT_AR,231,25,206,10.8%,231,0,100.0%,0,231,0%,231,0,100.0%,70.3%
2024-01-21,KT_AG,896,896,0,100.0%,896,0,100.0%,0,896,0%,0,896,0%,100.0%
2024-01-21,KT_BL,1292,0,1292,0%,183,1109,14.2%,7,1285,0.5%,0,1292,0%,7.4%
2024-01-21,KT_BS,2765,0,2765,0%,16,2749,0.6%,989,1776,35.8%,2210,555,79.9%,38.8%
2024-01-21,KT_BE,1020,0,1020,0%,994,26,97.5%,920,100,90.2%,74,946,7.3%,65.0%
2024-01-21,KT_GE,330,0,330,0%,327,3,99.1%,0,330,0%,0,330,0%,99.1%
2024-01-21,KT_GL,444,0,444,0%,0,444,0%,185,259,41.7%,0,444,0%,41.7%
2024-01-21,KT_GR,1928,1,1927,0.1%,312,1616,16.2%,0,1928,0%,1486,442,77.1%,31.1%
2024-01-21,KT_JU,1151,0,1151,0%,155,996,13.5%,37,1114,3.2%,959,192,83.3%,33.3%
2024-01-21,KT_SG,654,0,654,0%,453,201,69.3%,132,522,20.2%,13,641,2.0%,30.5%
2024-01-21,KT_SH,182,168,14,92.3%,169,13,92.9%,0,182,0%,164,18,90.1%,91.8%
2024-01-21,KT_SO,646,0,646,0%,0,646,0%,183,463,28.3%,0,646,0%,28.3%
2024-01-21,KT_SZ,2216,0,2216,0%,2086,130,94.1%,10,2206,0.5%,2124,92,95.8%,63.5%
2024-01-21,KT_TG,1071,97,974,9.1%,184,887,17.2%,317,754,29.6%,887,184,82.8%,34.7%
2024-01-21,KT_TI,1334,0,1334,0%,1324,10,99.3%,9,1325,0.7%,9,1325,0.7%,33.5%
2024-01-21,KT_UR,535,220,315,41.1%,373,162,69.7%,226,309,42.2%,0,535,0%,51.0%
2024-01-21,KT_ZG,819,56,763,6.8%,88,731,10.7%,0,819,0%,22,797,2.7%,6.8%
2024-01-21,KT_ZH,1972,88,1884,4.5%,520,1452,26.4%,642,1330,32.6%,1865,107,94.6%,39.5%
2024-01-21,KT_VD,352,0,352,0%,172,180,48.9%,352,0,100.0%,0,352,0%,74.4%
2024-01-21,KT_FR,692,0,692,0%,218,474,31.5%,0,692,0%,0,692,0%,31.5%
2024-01-21,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2024-01-21,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2024-01-21,Bund,1401,765,636,54.6%,1401,0,100.0%,613,788,43.8%,1395,6,99.6%,74.5%
