DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-02-25,KT_AI,210,16,194,7.6%,210,0,100.0%,0,210,0%,210,0,100.0%,69.2%
2024-02-25,KT_AR,234,25,209,10.7%,234,0,100.0%,0,234,0%,234,0,100.0%,70.2%
2024-02-25,KT_AG,896,896,0,100.0%,896,0,100.0%,0,896,0%,0,896,0%,100.0%
2024-02-25,KT_BL,1341,0,1341,0%,189,1152,14.1%,7,1334,0.5%,0,1341,0%,7.3%
2024-02-25,KT_BS,988,0,988,0%,8,980,0.8%,988,0,100.0%,864,124,87.4%,62.8%
2024-02-25,KT_BE,966,0,966,0%,952,14,98.6%,921,45,95.3%,31,935,3.2%,65.7%
2024-02-25,KT_GE,139,0,139,0%,139,0,100.0%,0,139,0%,0,139,0%,100.0%
2024-02-25,KT_GL,444,0,444,0%,0,444,0%,185,259,41.7%,0,444,0%,41.7%
2024-02-25,KT_GR,1928,1,1927,0.1%,312,1616,16.2%,0,1928,0%,1486,442,77.1%,31.1%
2024-02-25,KT_JU,1157,0,1157,0%,155,1002,13.4%,37,1120,3.2%,965,192,83.4%,33.3%
2024-02-25,KT_SG,655,0,655,0%,453,202,69.2%,132,523,20.2%,13,642,2.0%,30.4%
2024-02-25,KT_SH,189,175,14,92.6%,176,13,93.1%,0,189,0%,171,18,90.5%,92.1%
2024-02-25,KT_SO,642,0,642,0%,0,642,0%,181,461,28.2%,0,642,0%,28.2%
2024-02-25,KT_SZ,2217,0,2217,0%,2109,108,95.1%,10,2207,0.5%,2137,80,96.4%,64.0%
2024-02-25,KT_TG,1061,96,965,9.0%,180,881,17.0%,317,744,29.9%,881,180,83.0%,34.7%
2024-02-25,KT_TI,1361,0,1361,0%,1352,9,99.3%,9,1352,0.7%,9,1352,0.7%,33.6%
2024-02-25,KT_UR,534,221,313,41.4%,371,163,69.5%,223,311,41.8%,0,534,0%,50.9%
2024-02-25,KT_ZG,815,55,760,6.7%,87,728,10.7%,0,815,0%,22,793,2.7%,6.7%
2024-02-25,KT_ZH,1974,88,1886,4.5%,520,1454,26.3%,642,1332,32.5%,1867,107,94.6%,39.5%
2024-02-25,KT_VD,351,0,351,0%,171,180,48.7%,351,0,100.0%,0,351,0%,74.4%
2024-02-25,KT_FR,692,0,692,0%,219,473,31.6%,0,692,0%,0,692,0%,31.6%
2024-02-25,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2024-02-25,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2024-02-25,Bund,1402,765,637,54.6%,1402,0,100.0%,613,789,43.7%,1396,6,99.6%,74.5%
