DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-05-12,KT_AI,218,18,200,8.3%,218,0,100.0%,0,218,0%,218,0,100.0%,69.4%
2024-05-12,KT_AR,248,27,221,10.9%,248,0,100.0%,0,248,0%,248,0,100.0%,70.3%
2024-05-12,KT_AG,894,894,0,100.0%,894,0,100.0%,0,894,0%,0,894,0%,100.0%
2024-05-12,KT_BL,1367,0,1367,0%,195,1172,14.3%,7,1360,0.5%,0,1367,0%,7.4%
2024-05-12,KT_BS,2185,0,2185,0%,13,2172,0.6%,1003,1182,45.9%,1770,415,81.0%,42.5%
2024-05-12,KT_GE,325,0,325,0%,321,4,98.8%,0,325,0%,0,325,0%,98.8%
2024-05-12,KT_BE,100,0,100,0%,74,26,74.0%,0,100,0%,74,26,74.0%,74.0%
2024-05-12,KT_GL,446,0,446,0%,0,446,0%,186,260,41.7%,0,446,0%,41.7%
2024-05-12,KT_GR,1953,1,1952,0.1%,317,1636,16.2%,0,1953,0%,1506,447,77.1%,31.1%
2024-05-12,KT_SG,655,0,655,0%,453,202,69.2%,132,523,20.2%,13,642,2.0%,30.4%
2024-05-12,KT_SH,204,182,22,89.2%,178,26,87.3%,0,204,0%,185,19,90.7%,89.1%
2024-05-12,KT_SO,709,0,709,0%,0,709,0%,201,508,28.3%,0,709,0%,28.3%
2024-05-12,KT_SZ,1917,0,1917,0%,1836,81,95.8%,10,1907,0.5%,1871,46,97.6%,64.6%
2024-05-12,KT_TG,1061,96,965,9.0%,180,881,17.0%,317,744,29.9%,881,180,83.0%,34.7%
2024-05-12,KT_TI,1375,0,1375,0%,1366,9,99.3%,9,1366,0.7%,9,1366,0.7%,33.6%
2024-05-12,KT_UR,1067,466,601,43.7%,380,687,35.6%,470,597,44.0%,0,1067,0%,41.1%
2024-05-12,KT_ZH,1973,86,1887,4.4%,516,1457,26.2%,643,1330,32.6%,1871,102,94.8%,39.5%
2024-05-12,KT_VD,356,0,356,0%,173,183,48.6%,356,0,100.0%,0,356,0%,74.3%
2024-05-12,KT_FR,683,0,683,0%,214,469,31.3%,0,683,0%,0,683,0%,31.3%
2024-05-12,FL_LI,115,83,32,72.2%,107,8,93.0%,0,115,0%,114,1,99.1%,88.1%
2024-05-12,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2024-05-12,Bund,1403,764,639,54.5%,1403,0,100.0%,614,789,43.8%,1397,6,99.6%,74.4%
