DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-07-14,KT_AI,213,17,196,8.0%,213,0,100.0%,0,213,0%,213,0,100.0%,69.3%
2024-07-14,KT_AR,248,27,221,10.9%,248,0,100.0%,0,248,0%,248,0,100.0%,70.3%
2024-07-14,KT_AG,899,899,0,100.0%,899,0,100.0%,0,899,0%,0,899,0%,100.0%
2024-07-14,KT_BL,1367,0,1367,0%,195,1172,14.3%,7,1360,0.5%,0,1367,0%,7.4%
2024-07-14,KT_BS,2172,0,2172,0%,10,2162,0.5%,1000,1172,46.0%,1757,415,80.9%,42.5%
2024-07-14,KT_BE,1361,0,1361,0%,1283,78,94.3%,1261,100,92.7%,74,1287,5.4%,64.1%
2024-07-14,KT_GL,444,0,444,0%,0,444,0%,185,259,41.7%,0,444,0%,41.7%
2024-07-14,KT_GR,1954,1,1953,0.1%,317,1637,16.2%,0,1954,0%,1507,447,77.1%,31.1%
2024-07-14,KT_JU,1163,0,1163,0%,151,1012,13.0%,37,1126,3.2%,975,188,83.8%,33.3%
2024-07-14,KT_SG,645,0,645,0%,445,200,69.0%,127,518,19.7%,13,632,2.0%,30.2%
2024-07-14,KT_SH,205,183,22,89.3%,179,26,87.3%,0,205,0%,187,18,91.2%,89.3%
2024-07-14,KT_SO,684,0,684,0%,0,684,0%,190,494,27.8%,0,684,0%,27.8%
2024-07-14,KT_SZ,1934,0,1934,0%,1853,81,95.8%,10,1924,0.5%,1888,46,97.6%,64.7%
2024-07-14,KT_TG,1059,96,963,9.1%,180,879,17.0%,317,742,29.9%,879,180,83.0%,34.7%
2024-07-14,KT_TI,1405,0,1405,0%,1399,6,99.6%,6,1399,0.4%,6,1399,0.4%,33.5%
2024-07-14,KT_UR,807,350,457,43.4%,299,508,37.1%,353,454,43.7%,0,807,0%,41.4%
2024-07-14,KT_ZH,1954,86,1868,4.4%,522,1432,26.7%,641,1313,32.8%,1844,110,94.4%,39.6%
2024-07-14,KT_VD,375,0,375,0%,184,191,49.1%,375,0,100.0%,0,375,0%,74.5%
2024-07-14,KT_FR,723,0,723,0%,247,476,34.2%,0,723,0%,0,723,0%,34.2%
2024-07-14,FL_LI,115,83,32,72.2%,107,8,93.0%,0,115,0%,114,1,99.1%,88.1%
2024-07-14,Geodienste,658,26,632,4.0%,555,103,84.3%,0,658,0%,528,130,80.2%,56.2%
2024-07-14,Bund,1480,794,686,53.6%,1480,0,100.0%,641,839,43.3%,1474,6,99.6%,74.1%
