DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-09-01,KT_AI,215,17,198,7.9%,215,0,100.0%,0,215,0%,215,0,100.0%,69.3%
2024-09-01,KT_AR,248,27,221,10.9%,248,0,100.0%,0,248,0%,248,0,100.0%,70.3%
2024-09-01,KT_AG,901,901,0,100.0%,901,0,100.0%,0,901,0%,0,901,0%,100.0%
2024-09-01,KT_BL,1373,0,1373,0%,196,1177,14.3%,7,1366,0.5%,0,1373,0%,7.4%
2024-09-01,KT_BS,2297,0,2297,0%,12,2285,0.5%,1001,1296,43.6%,1859,438,80.9%,41.7%
2024-09-01,KT_BE,1372,0,1372,0%,1319,53,96.1%,1272,100,92.7%,74,1298,5.4%,64.7%
2024-09-01,KT_GL,443,0,443,0%,0,443,0%,183,260,41.3%,0,443,0%,41.3%
2024-09-01,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-09-01,KT_JU,1164,0,1164,0%,151,1013,13.0%,37,1127,3.2%,976,188,83.8%,33.3%
2024-09-01,KT_SG,624,0,624,0%,422,202,67.6%,135,489,21.6%,13,611,2.1%,30.4%
2024-09-01,KT_SH,207,185,22,89.4%,181,26,87.4%,0,207,0%,186,21,89.9%,88.9%
2024-09-01,KT_SO,713,0,713,0%,0,713,0%,208,505,29.2%,0,713,0%,29.2%
2024-09-01,KT_SZ,1930,0,1930,0%,1849,81,95.8%,10,1920,0.5%,1884,46,97.6%,64.6%
2024-09-01,KT_TG,1045,94,951,9.0%,178,867,17.0%,311,734,29.8%,867,178,83.0%,34.7%
2024-09-01,KT_TI,1388,0,1388,0%,1382,6,99.6%,6,1382,0.4%,6,1382,0.4%,33.5%
2024-09-01,KT_UR,807,350,457,43.4%,299,508,37.1%,353,454,43.7%,0,807,0%,41.4%
2024-09-01,KT_ZH,1924,85,1839,4.4%,522,1402,27.1%,637,1287,33.1%,1815,109,94.3%,39.7%
2024-09-01,KT_VD,374,0,374,0%,183,191,48.9%,374,0,100.0%,0,374,0%,74.5%
2024-09-01,KT_FR,723,0,723,0%,247,476,34.2%,0,723,0%,0,723,0%,34.2%
2024-09-01,FL_LI,115,83,32,72.2%,107,8,93.0%,0,115,0%,114,1,99.1%,88.1%
2024-09-01,Geodienste,658,26,632,4.0%,555,103,84.3%,0,658,0%,528,130,80.2%,56.2%
2024-09-01,Bund,1489,798,691,53.6%,1489,0,100.0%,645,844,43.3%,1483,6,99.6%,74.1%
