DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-03-16,KT_AI,228,18,210,7.9%,228,0,100.0%,0,228,0%,228,0,100.0%,69.3%
2025-03-16,KT_AR,245,28,217,11.4%,245,0,100.0%,0,245,0%,245,0,100.0%,70.5%
2025-03-16,KT_AG,909,909,0,100.0%,909,0,100.0%,0,909,0%,0,909,0%,100.0%
2025-03-16,KT_BL,1382,0,1382,0%,197,1185,14.3%,7,1375,0.5%,0,1382,0%,7.4%
2025-03-16,KT_BS,164,0,164,0%,0,164,0%,164,0,100.0%,0,164,0%,100.0%
2025-03-16,KT_BE,1385,0,1385,0%,1348,37,97.3%,1280,105,92.4%,78,1307,5.6%,65.1%
2025-03-16,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-03-16,KT_GR,1944,4,1940,0.2%,311,1633,16.0%,0,1944,0%,1501,443,77.2%,31.1%
2025-03-16,KT_JU,1185,0,1185,0%,152,1033,12.8%,38,1147,3.2%,995,190,84.0%,33.3%
2025-03-16,KT_SG,644,0,644,0%,409,235,63.5%,137,507,21.3%,13,631,2.0%,28.9%
2025-03-16,KT_SH,210,187,23,89.0%,184,26,87.6%,0,210,0%,190,20,90.5%,89.0%
2025-03-16,KT_SO,699,0,699,0%,0,699,0%,182,517,26.0%,0,699,0%,26.0%
2025-03-16,KT_SZ,2005,0,2005,0%,1925,80,96.0%,10,1995,0.5%,1960,45,97.8%,64.8%
2025-03-16,KT_TG,948,86,862,9.1%,155,793,16.4%,311,637,32.8%,793,155,83.6%,35.5%
2025-03-16,KT_TI,1362,0,1362,0%,1356,6,99.6%,6,1356,0.4%,6,1356,0.4%,33.5%
2025-03-16,KT_UR,830,360,470,43.4%,300,530,36.1%,362,468,43.6%,0,830,0%,41.0%
2025-03-16,KT_ZH,1906,83,1823,4.4%,517,1389,27.1%,641,1265,33.6%,1801,105,94.5%,39.9%
2025-03-16,KT_VD,394,0,394,0%,185,209,47.0%,394,0,100.0%,0,394,0%,73.5%
2025-03-16,KT_FR,711,0,711,0%,252,459,35.4%,0,711,0%,0,711,0%,35.4%
2025-03-16,FL_LI,147,107,40,72.8%,144,3,98.0%,0,147,0%,145,2,98.6%,89.8%
2025-03-16,Geodienste,659,25,634,3.8%,556,103,84.4%,0,659,0%,530,129,80.4%,56.2%
2025-03-16,Bund,1492,807,685,54.1%,1492,0,100.0%,652,840,43.7%,1486,6,99.6%,74.3%
