DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-03-30,KT_AI,234,18,216,7.7%,234,0,100.0%,0,234,0%,234,0,100.0%,69.2%
2025-03-30,KT_AR,245,28,217,11.4%,245,0,100.0%,0,245,0%,245,0,100.0%,70.5%
2025-03-30,KT_AG,909,909,0,100.0%,909,0,100.0%,0,909,0%,0,909,0%,100.0%
2025-03-30,KT_BL,1382,0,1382,0%,197,1185,14.3%,7,1375,0.5%,0,1382,0%,7.4%
2025-03-30,KT_BS,2362,0,2362,0%,13,2349,0.6%,1078,1284,45.6%,1906,456,80.7%,42.3%
2025-03-30,KT_BE,1387,0,1387,0%,1350,37,97.3%,1282,105,92.4%,78,1309,5.6%,65.1%
2025-03-30,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-03-30,KT_GR,1839,4,1835,0.2%,282,1557,15.3%,0,1839,0%,1425,414,77.5%,31.0%
2025-03-30,KT_JU,1187,0,1187,0%,152,1035,12.8%,38,1149,3.2%,997,190,84.0%,33.3%
2025-03-30,KT_SG,643,0,643,0%,409,234,63.6%,137,506,21.3%,13,630,2.0%,29.0%
2025-03-30,KT_SH,203,180,23,88.7%,177,26,87.2%,0,203,0%,184,19,90.6%,88.8%
2025-03-30,KT_SO,707,0,707,0%,0,707,0%,182,525,25.7%,0,707,0%,25.7%
2025-03-30,KT_SZ,2008,0,2008,0%,1930,78,96.1%,10,1998,0.5%,1963,45,97.8%,64.8%
2025-03-30,KT_TG,1002,88,914,8.8%,166,836,16.6%,311,691,31.0%,836,166,83.4%,35.0%
2025-03-30,KT_TI,1321,0,1321,0%,1315,6,99.5%,6,1315,0.5%,6,1315,0.5%,33.5%
2025-03-30,KT_UR,830,360,470,43.4%,300,530,36.1%,362,468,43.6%,0,830,0%,41.0%
2025-03-30,KT_ZH,1906,83,1823,4.4%,517,1389,27.1%,641,1265,33.6%,1801,105,94.5%,39.9%
2025-03-30,KT_VD,394,0,394,0%,188,206,47.7%,394,0,100.0%,0,394,0%,73.9%
2025-03-30,KT_FR,684,0,684,0%,242,442,35.4%,0,684,0%,0,684,0%,35.4%
2025-03-30,FL_LI,147,107,40,72.8%,144,3,98.0%,0,147,0%,145,2,98.6%,89.8%
2025-03-30,Geodienste,621,24,597,3.9%,529,92,85.2%,0,621,0%,504,117,81.2%,56.7%
2025-03-30,Bund,1495,810,685,54.2%,1495,0,100.0%,652,843,43.6%,1489,6,99.6%,74.3%
