DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-04-13,KT_AI,236,18,218,7.6%,236,0,100.0%,0,236,0%,236,0,100.0%,69.2%
2025-04-13,KT_AR,247,28,219,11.3%,247,0,100.0%,0,247,0%,247,0,100.0%,70.4%
2025-04-13,KT_AG,911,911,0,100.0%,911,0,100.0%,0,911,0%,0,911,0%,100.0%
2025-04-13,KT_BL,1402,0,1402,0%,202,1200,14.4%,7,1395,0.5%,0,1402,0%,7.5%
2025-04-13,KT_BS,2322,0,2322,0%,10,2312,0.4%,1078,1244,46.4%,1867,455,80.4%,42.4%
2025-04-13,KT_BE,1367,0,1367,0%,1330,37,97.3%,1262,105,92.3%,78,1289,5.7%,65.1%
2025-04-13,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-04-13,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-04-13,KT_JU,1187,0,1187,0%,152,1035,12.8%,38,1149,3.2%,997,190,84.0%,33.3%
2025-04-13,KT_SG,644,0,644,0%,409,235,63.5%,137,507,21.3%,13,631,2.0%,28.9%
2025-04-13,KT_SH,210,187,23,89.0%,184,26,87.6%,0,210,0%,191,19,91.0%,89.2%
2025-04-13,KT_SO,714,0,714,0%,0,714,0%,182,532,25.5%,0,714,0%,25.5%
2025-04-13,KT_SZ,2041,0,2041,0%,1962,79,96.1%,10,2031,0.5%,1995,46,97.7%,64.8%
2025-04-13,KT_TG,936,93,843,9.9%,168,768,17.9%,244,692,26.1%,768,168,82.1%,34.0%
2025-04-13,KT_TI,1341,0,1341,0%,1335,6,99.6%,6,1335,0.4%,6,1335,0.4%,33.5%
2025-04-13,KT_UR,830,360,470,43.4%,300,530,36.1%,362,468,43.6%,0,830,0%,41.0%
2025-04-13,KT_ZH,1909,80,1829,4.2%,516,1393,27.0%,643,1266,33.7%,1807,102,94.7%,39.9%
2025-04-13,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-04-13,FL_LI,147,107,40,72.8%,144,3,98.0%,0,147,0%,145,2,98.6%,89.8%
2025-04-13,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-04-13,Bund,1494,809,685,54.1%,1494,0,100.0%,652,842,43.6%,1488,6,99.6%,74.3%
