DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-05-18,KT_AI,230,18,212,7.8%,230,0,100.0%,0,230,0%,230,0,100.0%,69.3%
2025-05-18,KT_AR,251,28,223,11.2%,251,0,100.0%,0,251,0%,251,0,100.0%,70.4%
2025-05-18,KT_AG,914,914,0,100.0%,914,0,100.0%,0,914,0%,0,914,0%,100.0%
2025-05-18,KT_BL,1398,0,1398,0%,202,1196,14.4%,7,1391,0.5%,0,1398,0%,7.5%
2025-05-18,KT_BS,2429,0,2429,0%,8,2421,0.3%,1084,1345,44.6%,1955,474,80.5%,41.8%
2025-05-18,KT_BE,1406,0,1406,0%,1368,38,97.3%,1298,108,92.3%,80,1326,5.7%,65.1%
2025-05-18,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-05-18,KT_GR,1846,4,1842,0.2%,282,1564,15.3%,0,1846,0%,1432,414,77.6%,31.0%
2025-05-18,KT_JU,1213,0,1213,0%,152,1061,12.5%,38,1175,3.1%,1023,190,84.3%,33.3%
2025-05-18,KT_SG,625,0,625,0%,390,235,62.4%,137,488,21.9%,13,612,2.1%,28.8%
2025-05-18,KT_SH,208,183,25,88.0%,182,26,87.5%,0,208,0%,189,19,90.9%,88.8%
2025-05-18,KT_SO,716,0,716,0%,0,716,0%,0,716,0%,0,716,0%,0%
2025-05-18,KT_SZ,2047,0,2047,0%,1967,80,96.1%,954,1093,46.6%,2001,46,97.8%,80.1%
2025-05-18,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-05-18,KT_TI,1346,0,1346,0%,1340,6,99.6%,6,1340,0.4%,6,1340,0.4%,33.5%
2025-05-18,KT_UR,817,351,466,43.0%,291,526,35.6%,361,456,44.2%,0,817,0%,40.9%
2025-05-18,KT_ZH,1914,81,1833,4.2%,521,1393,27.2%,647,1267,33.8%,1811,103,94.6%,40.0%
2025-05-18,KT_VD,392,0,392,0%,185,207,47.2%,392,0,100.0%,0,392,0%,73.6%
2025-05-18,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-05-18,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-05-18,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-05-18,Bund,1510,818,692,54.2%,1510,0,100.0%,662,848,43.8%,1504,6,99.6%,74.4%
