DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-05-25,KT_AI,226,18,208,8.0%,226,0,100.0%,0,226,0%,226,0,100.0%,69.3%
2025-05-25,KT_AR,250,28,222,11.2%,250,0,100.0%,0,250,0%,250,0,100.0%,70.4%
2025-05-25,KT_AG,915,915,0,100.0%,915,0,100.0%,0,915,0%,0,915,0%,100.0%
2025-05-25,KT_BL,1400,0,1400,0%,202,1198,14.4%,7,1393,0.5%,0,1400,0%,7.5%
2025-05-25,KT_BS,2309,0,2309,0%,10,2299,0.4%,1087,1222,47.1%,1857,452,80.4%,42.6%
2025-05-25,KT_BE,1410,0,1410,0%,1372,38,97.3%,1302,108,92.3%,80,1330,5.7%,65.1%
2025-05-25,KT_GL,436,0,436,0%,0,436,0%,180,256,41.3%,0,436,0%,41.3%
2025-05-25,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-05-25,KT_JU,1240,0,1240,0%,152,1088,12.3%,38,1202,3.1%,1050,190,84.7%,33.3%
2025-05-25,KT_SG,644,0,644,0%,409,235,63.5%,137,507,21.3%,13,631,2.0%,28.9%
2025-05-25,KT_SH,210,185,25,88.1%,182,28,86.7%,0,210,0%,189,21,90.0%,88.3%
2025-05-25,KT_SO,715,0,715,0%,0,715,0%,0,715,0%,0,715,0%,0%
2025-05-25,KT_SZ,2045,0,2045,0%,1966,79,96.1%,953,1092,46.6%,2000,45,97.8%,80.2%
2025-05-25,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-05-25,KT_TI,1347,0,1347,0%,1341,6,99.6%,6,1341,0.4%,6,1341,0.4%,33.5%
2025-05-25,KT_UR,829,359,470,43.3%,299,530,36.1%,361,468,43.5%,0,829,0%,41.0%
2025-05-25,KT_ZH,1914,81,1833,4.2%,521,1393,27.2%,647,1267,33.8%,1811,103,94.6%,40.0%
2025-05-25,KT_VD,392,0,392,0%,186,206,47.4%,392,0,100.0%,0,392,0%,73.7%
2025-05-25,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-05-25,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-05-25,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-05-25,Bund,1512,819,693,54.2%,1512,0,100.0%,662,850,43.8%,1506,6,99.6%,74.4%
