DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-06-22,KT_AI,226,18,208,8.0%,226,0,100.0%,0,226,0%,226,0,100.0%,69.3%
2025-06-22,KT_AR,250,28,222,11.2%,250,0,100.0%,0,250,0%,250,0,100.0%,70.4%
2025-06-22,KT_AG,924,924,0,100.0%,924,0,100.0%,0,924,0%,0,924,0%,100.0%
2025-06-22,KT_BL,1399,0,1399,0%,202,1197,14.4%,7,1392,0.5%,0,1399,0%,7.5%
2025-06-22,KT_BS,2287,0,2287,0%,10,2277,0.4%,1087,1200,47.5%,1843,444,80.6%,42.9%
2025-06-22,KT_BE,1411,0,1411,0%,1373,38,97.3%,1303,108,92.3%,80,1331,5.7%,65.1%
2025-06-22,KT_GL,436,0,436,0%,0,436,0%,180,256,41.3%,0,436,0%,41.3%
2025-06-22,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-06-22,KT_JU,1242,0,1242,0%,152,1090,12.2%,38,1204,3.1%,1052,190,84.7%,33.3%
2025-06-22,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-06-22,KT_SH,203,178,25,87.7%,177,26,87.2%,0,203,0%,184,19,90.6%,88.5%
2025-06-22,KT_SO,718,0,718,0%,0,718,0%,0,718,0%,0,718,0%,0%
2025-06-22,KT_SZ,2045,0,2045,0%,1967,78,96.2%,953,1092,46.6%,2000,45,97.8%,80.2%
2025-06-22,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-06-22,KT_TI,1363,0,1363,0%,1357,6,99.6%,6,1357,0.4%,6,1357,0.4%,33.5%
2025-06-22,KT_UR,832,361,471,43.4%,303,529,36.4%,363,469,43.6%,0,832,0%,41.1%
2025-06-22,KT_ZH,1925,80,1845,4.2%,540,1385,28.1%,662,1263,34.4%,1823,102,94.7%,40.3%
2025-06-22,KT_VD,394,0,394,0%,187,207,47.5%,394,0,100.0%,0,394,0%,73.7%
2025-06-22,KT_FR,688,0,688,0%,249,439,36.2%,0,688,0%,0,688,0%,36.2%
2025-06-22,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-06-22,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-06-22,Bund,1514,820,694,54.2%,1514,0,100.0%,662,852,43.7%,1508,6,99.6%,74.4%
