DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-08-31,KT_AI,229,20,209,8.7%,229,0,100.0%,0,229,0%,229,0,100.0%,69.6%
2025-08-31,KT_AR,258,30,228,11.6%,258,0,100.0%,0,258,0%,258,0,100.0%,70.5%
2025-08-31,KT_AG,919,919,0,100.0%,919,0,100.0%,0,919,0%,0,919,0%,100.0%
2025-08-31,KT_BL,1408,0,1408,0%,205,1203,14.6%,7,1401,0.5%,0,1408,0%,7.5%
2025-08-31,KT_BS,2505,0,2505,0%,10,2495,0.4%,1100,1405,43.9%,1973,532,78.8%,41.0%
2025-08-31,KT_BE,1415,0,1415,0%,1377,38,97.3%,1307,108,92.4%,80,1335,5.7%,65.1%
2025-08-31,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-08-31,KT_GR,1882,4,1878,0.2%,284,1598,15.1%,0,1882,0%,1466,416,77.9%,31.1%
2025-08-31,KT_JU,1275,0,1275,0%,151,1124,11.8%,38,1237,3.0%,1086,189,85.2%,33.3%
2025-08-31,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-08-31,KT_SH,213,188,25,88.3%,185,28,86.9%,0,213,0%,194,19,91.1%,88.7%
2025-08-31,KT_SO,724,0,724,0%,0,724,0%,0,724,0%,0,724,0%,0%
2025-08-31,KT_SZ,2104,0,2104,0%,2026,78,96.3%,983,1121,46.7%,2059,45,97.9%,80.3%
2025-08-31,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-08-31,KT_TI,1384,0,1384,0%,1378,6,99.6%,6,1378,0.4%,6,1378,0.4%,33.5%
2025-08-31,KT_UR,834,362,472,43.4%,306,528,36.7%,363,471,43.5%,0,834,0%,41.2%
2025-08-31,KT_ZH,1947,84,1863,4.3%,567,1380,29.1%,681,1266,35.0%,1837,110,94.4%,40.7%
2025-08-31,KT_VD,396,0,396,0%,187,209,47.2%,396,0,100.0%,0,396,0%,73.6%
2025-08-31,KT_FR,689,0,689,0%,248,441,36.0%,0,689,0%,0,689,0%,36.0%
2025-08-31,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-08-31,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-08-31,Bund,1530,826,704,54.0%,1530,0,100.0%,671,859,43.9%,1524,6,99.6%,74.4%
